p_rel,v_rel,T_0,target,exp_a,exp_b,exp_c,exp_d,exp_e,exp_f,exp_g,exp_h,exp_i,exp_j,exp_k,exp_l,exp_m,exp_n
1.7173,1.250,64.1,0.07103,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.7176,1.250,67.6,0.07034,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.7175,1.250,70.3,0.06996,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.7173,1.250,71.8,0.06958,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2856,0.709,14.5,0.10559,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2854,0.709,16.5,0.10550,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2862,0.709,17.2,0.10511,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2863,0.708,17.2,0.10522,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2856,0.709,17.2,0.10477,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2855,0.709,17.4,0.10473,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2860,1.779,20.3,0.10514,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2859,1.779,24.7,0.10324,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2860,1.779,26.2,0.10206,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2860,1.779,27.3,0.10137,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2860,1.779,28.0,0.10130,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2859,1.779,28.4,0.10045,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5722,0.709,14.1,0.10218,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5722,0.709,17.0,0.10059,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5718,0.708,18.7,0.10008,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5721,0.709,19.4,0.09956,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5719,0.709,19.8,0.09951,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5717,0.708,20.3,0.10112,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5707,1.779,30.8,0.09336,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5711,1.779,37.5,0.09094,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5712,1.779,39.9,0.08841,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5705,1.779,42.3,0.08749,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5724,1.779,43.2,0.08677,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5724,1.779,44.5,0.08619,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8568,0.709,18.7,0.09723,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8571,0.709,23.4,0.09453,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8573,0.709,24.9,0.09343,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8573,0.709,26.0,0.09313,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8575,0.709,26.9,0.09222,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8579,0.709,27.3,0.09211,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8567,1.779,40.5,0.08528,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8567,1.780,48.5,0.08120,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8569,1.779,52.5,0.07973,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8565,1.779,55.1,0.07872,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8564,1.779,56.4,0.07808,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8572,1.780,58.9,0.07773,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1428,0.262,11.3,0.10021,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1422,0.262,13.5,0.09854,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1423,0.262,13.2,0.09799,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1423,0.262,12.8,0.09757,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1424,0.262,13.0,0.09720,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1422,0.262,13.0,0.09734,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1420,1.250,37.2,0.08529,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1422,1.249,44.7,0.08140,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1420,1.249,48.9,0.07950,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1423,1.249,51.1,0.07851,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1422,1.249,52.9,0.07783,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1420,1.250,54.4,0.07745,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4251,0.262,14.1,0.09776,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4253,0.262,16.1,0.09578,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4256,0.262,15.9,0.09495,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4259,0.262,16.3,0.09485,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4258,0.262,16.5,0.09467,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4258,0.262,16.1,0.09502,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4264,1.250,43.6,0.08092,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4255,1.250,52.7,0.07703,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4256,1.250,57.3,0.07544,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4254,1.250,60.4,0.07469,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4253,1.250,62.4,0.07423,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.4255,1.250,64.1,0.07330,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7094,0.262,16.3,0.09732,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7095,0.262,19.6,0.09414,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7090,0.262,20.0,0.09321,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7090,0.262,19.8,0.09313,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7090,0.262,20.0,0.09285,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7090,0.262,20.7,0.09374,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7090,1.250,49.8,0.07799,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7092,1.250,60.8,0.07435,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7093,1.250,66.3,0.07270,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7094,1.250,69.9,0.07190,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7092,1.250,72.3,0.07127,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.7091,1.250,73.8,0.07150,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2863,0.709,13.4,0.12096,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2863,0.709,15.2,0.11881,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2862,0.709,16.1,0.11720,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2863,0.709,16.3,0.11662,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2862,0.709,16.1,0.11588,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2862,0.709,16.3,0.11489,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2858,1.779,18.5,0.10613,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2858,1.779,22.2,0.10340,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2856,1.779,23.8,0.10156,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2856,1.779,24.5,0.10042,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2857,1.780,24.5,0.09934,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2855,1.780,25.1,0.09852,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5724,0.709,12.8,0.09940,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5724,0.709,15.2,0.09721,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5724,0.709,16.8,0.09630,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5724,0.709,17.4,0.09554,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5724,0.709,17.4,0.09515,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5724,0.709,18.1,0.09480,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5724,1.779,27.3,0.08786,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5723,1.779,32.8,0.08440,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5724,1.780,35.3,0.08327,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5723,1.780,37.3,0.08247,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5723,1.779,37.9,0.08192,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5723,1.779,38.6,0.08171,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8578,0.709,16.5,0.09057,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8576,0.709,20.5,0.08885,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8585,0.709,22.3,0.08811,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8584,0.709,23.4,0.08774,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8585,0.708,24.0,0.08739,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8585,0.709,24.7,0.08723,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8584,1.780,36.2,0.07998,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8585,1.779,44.7,0.07669,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8585,1.780,48.0,0.07623,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8585,1.779,50.4,0.07523,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8585,1.779,52.4,0.07532,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8585,1.779,53.5,0.07488,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1451,0.262,10.3,0.09869,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1451,0.262,12.3,0.09713,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1452,0.262,12.6,0.09600,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1451,0.262,12.3,0.09537,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1452,0.262,12.1,0.09490,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1451,0.262,11.9,0.09441,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1444,1.249,34.4,0.08075,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1439,1.249,42.8,0.07761,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1440,1.249,47.2,0.07620,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1440,1.249,49.4,0.07526,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1443,1.249,51.5,0.07474,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1442,1.249,52.6,0.07467,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4312,0.262,13.4,0.09847,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4312,0.262,15.8,0.09657,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4312,0.262,16.3,0.09595,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4312,0.262,16.5,0.09559,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4311,0.262,16.7,0.09527,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4311,0.262,16.3,0.09469,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4304,1.250,42.1,0.07830,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4303,1.250,52.6,0.07527,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4302,1.249,56.8,0.07423,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4303,1.250,60.4,0.07330,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4300,1.250,62.6,0.07297,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4300,1.250,64.1,0.07273,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7177,0.262,15.8,0.09778,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7177,0.262,20.0,0.09596,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7177,0.262,20.9,0.09574,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7177,0.262,21.1,0.09568,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7177,0.262,21.4,0.09558,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7177,0.262,21.8,0.09675,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7171,1.250,50.0,0.07702,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7168,1.249,62.6,0.07406,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7168,1.250,68.9,0.07243,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7165,1.250,73.1,0.07155,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7169,1.250,76.2,0.07119,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7168,1.249,77.8,0.07107,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2859,0.709,13.2,0.11661,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2857,0.709,14.8,0.11141,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2858,0.709,15.2,0.10920,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2856,0.709,15.4,0.10748,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2855,0.709,15.4,0.10599,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2855,0.709,15.0,0.10572,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2860,1.779,17.4,0.10017,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2860,1.779,21.2,0.09644,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2860,1.779,22.7,0.09601,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2860,1.780,23.4,0.09473,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2860,1.780,23.8,0.09446,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2860,1.780,24.5,0.09442,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5724,0.709,12.4,0.09511,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5724,0.709,14.8,0.09305,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5723,0.709,15.7,0.09264,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5723,0.709,16.5,0.09170,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5723,0.709,16.8,0.09091,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5721,0.709,17.0,0.09064,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5715,1.780,26.2,0.08654,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5714,1.780,32.0,0.08330,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5714,1.780,34.4,0.08245,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5713,1.780,36.8,0.08131,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5724,1.780,37.9,0.08135,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5710,1.780,38.8,0.08082,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8584,0.709,16.5,0.08948,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8585,0.709,20.0,0.08768,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8584,0.709,21.4,0.08639,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8584,0.709,22.3,0.08623,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8584,0.709,23.6,0.08627,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8585,0.709,23.6,0.08535,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8579,1.780,34.4,0.08050,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8580,1.780,42.8,0.07704,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8580,1.780,46.5,0.07564,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8577,1.780,49.6,0.07481,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8579,1.780,51.1,0.07472,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8579,1.780,53.5,0.07388,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1452,0.262,9.9,0.09502,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1452,0.262,11.2,0.09341,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1450,0.262,11.9,0.09225,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1450,0.262,11.5,0.09197,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1450,0.261,11.2,0.09185,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1450,0.262,11.0,0.09181,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1451,1.250,32.2,0.08188,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1449,1.250,40.3,0.07807,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1449,1.250,44.3,0.07665,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1449,1.250,46.5,0.07582,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1449,1.250,48.3,0.07510,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1450,1.250,50.2,0.07489,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4299,0.262,11.9,0.09413,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4303,0.262,13.9,0.09181,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4299,0.261,14.5,0.09168,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4304,0.262,14.7,0.09117,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4306,0.262,15.4,0.09135,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4302,0.262,14.5,0.09114,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4300,1.250,39.2,0.07884,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4293,1.250,49.1,0.07468,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4296,1.251,53.8,0.07356,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4298,1.250,56.2,0.07492,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4298,1.250,57.8,0.07246,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4298,1.250,59.9,0.07157,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7138,0.262,14.5,0.09404,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7138,0.262,17.0,0.09130,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7140,0.262,18.9,0.08993,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7140,0.262,18.3,0.09061,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7138,0.262,18.7,0.08979,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7139,0.262,18.3,0.09037,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7138,1.251,45.4,0.07700,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7138,1.250,56.6,0.07329,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7138,1.251,62.4,0.07128,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7136,1.251,65.7,0.07019,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7135,1.250,67.9,0.06977,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7136,1.251,71.0,0.06898,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2864,0.709,13.9,0.10036,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2855,0.709,15.0,0.09646,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2863,0.709,15.6,0.09448,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2863,0.709,15.2,0.09373,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2863,0.709,15.0,0.09165,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2862,0.709,14.8,0.09071,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2861,1.779,15.7,0.08508,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2861,1.779,18.1,0.08323,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2861,1.779,19.4,0.08259,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2860,1.779,19.8,0.08248,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2860,1.779,20.3,0.08185,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2861,1.779,20.3,0.08214,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5723,0.709,10.8,0.08603,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5720,0.709,13.0,0.08360,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5721,0.709,14.3,0.08285,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5718,0.709,14.3,0.08189,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5717,0.709,14.5,0.08114,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5719,0.709,15.2,0.08080,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5724,1.779,23.2,0.07734,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5725,1.779,28.2,0.07454,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5724,1.779,30.6,0.07412,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5724,1.779,32.0,0.07292,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5724,1.779,33.0,0.07309,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5725,1.779,33.5,0.07232,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8585,0.709,13.4,0.07852,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8584,0.709,17.2,0.07705,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8583,0.709,18.1,0.07667,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8584,0.709,18.7,0.07597,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8583,0.708,19.8,0.07656,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8583,0.708,19.8,0.07495,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8580,1.779,30.6,0.07219,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8579,1.780,38.4,0.06999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8577,1.779,41.7,0.06868,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8578,1.779,44.3,0.06851,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8575,1.779,45.4,0.06804,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8573,1.779,46.9,0.06779,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1452,0.262,9.4,0.08461,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1452,0.262,10.1,0.08349,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1452,0.262,10.3,0.08238,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1452,0.262,9.9,0.08165,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1452,0.262,9.5,0.08125,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1452,0.262,9.3,0.08073,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1451,1.249,29.3,0.07381,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1452,1.250,37.3,0.07137,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1450,1.250,40.5,0.07021,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1451,1.249,42.1,0.06937,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1451,1.249,43.9,0.06868,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1450,1.249,45.4,0.06849,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,0.262,11.2,0.08661,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,0.262,13.4,0.08597,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,0.261,13.5,0.08554,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,0.262,13.5,0.08467,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,0.262,13.4,0.08444,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,0.262,13.0,0.08439,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4311,1.249,37.3,0.07518,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,1.249,48.0,0.07239,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,1.250,52.4,0.07184,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,1.250,55.3,0.07177,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,1.249,58.2,0.07180,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.4312,1.249,60.4,0.07174,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,0.262,15.6,0.09296,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7178,0.262,18.3,0.09190,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,0.262,18.7,0.09098,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,0.262,19.0,0.09034,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,0.262,18.9,0.08950,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,0.262,18.7,0.08911,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7176,1.250,45.0,0.07943,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,1.250,60.4,0.07983,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7176,1.249,68.3,0.08019,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,1.250,74.3,0.08021,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,1.250,78.6,0.07983,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7177,1.250,80.8,0.07917,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2862,0.709,12.8,0.10015,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2860,0.709,14.1,0.09931,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2858,0.709,14.7,0.09735,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2859,0.709,14.5,0.09655,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2859,0.709,14.3,0.09632,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2857,0.709,14.3,0.09584,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2860,1.780,16.8,0.09378,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2860,1.780,20.0,0.09177,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2860,1.781,21.2,0.09101,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2860,1.780,22.0,0.09026,0,0,0,0,0,0,0,0,0,0,0,1,0,0
